path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,text_6.stopped,key_resp_4.stopped,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,31,31,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],1,[4.754740599979414],[None],5,0.8320849000010639,,,,,0,31,31,38,1826.9814562999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.9687247999827,1826.9814562999818,1826.9814562999818,1826.9814562999818,1826.9814562999818,1826.9814562999818,1826.9814562999818,1831.746834599995,['r'],1,[4.754740599979414],[None],1831.7475032999937,1831.762423099979,1831.762423099979,1831.762423099979,1832.595997700002,5,0.8320849000010639,5,0.8320849000010639,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,32,32,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['r'],1,[10.58758800002397],[None],5,0.8154247999773361,,,,,0,32,32,29,1832.6287141999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.618342200003,1832.6287141999928,1832.6287141999928,1832.6287141999928,1832.6287141999928,1832.6287141999928,1832.6287141999928,1843.2309526999888,['r'],1,[10.58758800002397],[None],1843.2319571999833,1843.245410899981,1843.245410899981,1843.245410899981,1844.062936799979,5,0.8154247999773361,5,0.8154247999773361,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,33,33,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],0,[5.438942499982659],[None],5,0.7647534999996424,,,,,0,33,33,12,1844.1295236999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.1116813999834,1844.1295236999867,1844.1295236999867,1844.1295236999867,1844.1295236999867,1844.1295236999867,1844.1295236999867,1849.5806398999994,['l'],0,[5.438942499982659],[None],1849.5819816000003,1849.595113999996,1849.595113999996,1849.595113999996,1850.3624882999866,5,0.7647534999996424,5,0.7647534999996424,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,34,34,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['r'],1,[3.8742763999907766],[None],5,0.5159309000009671,,,,,0,34,34,19,1850.3978929999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.3820806999865,1850.3978929999867,1850.3978929999867,1850.3978929999867,1850.3978929999867,1850.3978929999867,1850.3978929999867,1854.2798289999773,['r'],1,[3.8742763999907766],[None],1854.280395699985,1854.2953953999968,1854.2953953999968,1854.2953953999968,1854.813215799979,5,0.5159309000009671,5,0.5159309000009671,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,35,35,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['r'],1,[8.69831969999359],[None],3,2.964191300008679,,,,,0,35,35,35,1854.8619288999762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.8400749999855,1854.8619288999762,1854.8619288999762,1854.8619288999762,1854.8619288999762,1854.8619288999762,1854.8619288999762,1863.564401999989,['r'],1,[8.69831969999359],[None],1863.5651652999804,1863.5787713999744,1863.5787713999744,1863.5787713999744,1866.5467209999915,3,2.964191300008679,3,2.964191300008679,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,36,36,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[3.3713289000152145],[None],5,1.2807449000247288,,,,,0,36,36,9,1866.6130288999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.6030676999944,1866.6130288999993,1866.6130288999993,1866.6130288999993,1866.6130288999993,1866.6130288999993,1866.6130288999993,1869.998541799985,['l'],1,[3.3713289000152145],[None],1869.999542399979,1870.0116643999936,1870.0116643999936,1870.0116643999936,1871.29663669999,5,1.2807449000247288,5,1.2807449000247288,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,37,37,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['l'],1,[4.2607343000127],[None],5,0.7308343999902718,,,,,0,37,37,30,1871.331762899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.3207640999753,1871.331762899994,1871.331762899994,1871.331762899994,1871.331762899994,1871.331762899994,1871.331762899994,1875.597877799999,['l'],1,[4.2607343000127],[None],1875.5986227999965,1875.6122604999982,1875.6122604999982,1875.6122604999982,1876.346793499979,5,0.7308343999902718,5,0.7308343999902718,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,38,38,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['l'],1,[4.636193600017577],[None],5,0.8802022000018042,,,,,0,38,38,10,1876.4123828999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.403026999993,1876.4123828999873,1876.4123828999873,1876.4123828999873,1876.4123828999873,1876.4123828999873,1876.4123828999873,1881.0654243000026,['l'],1,[4.636193600017577],[None],1881.0663248999917,1881.078573899984,1881.078573899984,1881.078573899984,1881.9632205999806,5,0.8802022000018042,5,0.8802022000018042,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,39,39,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['l'],1,[2.7129294000042137],[None],5,0.6140047000080813,,,,,0,39,39,6,1882.031511499983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.0228536999784,1882.031511499983,1882.031511499983,1882.031511499983,1882.031511499983,1882.031511499983,1882.031511499983,1884.748578699975,['l'],1,[2.7129294000042137],[None],1884.7494674999907,1884.7622774999763,1884.7622774999763,1884.7622774999763,1885.3802524999774,5,0.6140047000080813,5,0.6140047000080813,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.3803697999974,1885.397309299995,1885.397309299995,1905.3967195999867,1905.3967195999867,1905.3802265999839,None,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
