path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,31,31,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['r'],1,[5.370375899976352],[None],5,1.296727099979762,,,,,0,31,31,19,1865.4256557000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.4141235999996,1865.4256557000044,1865.4256557000044,1865.4256557000044,1865.4256557000044,1865.4256557000044,1865.4256557000044,1870.8109769000148,['r'],1,[5.370375899976352],[None],1870.812338000018,1870.8239913000143,1870.8239913000143,1870.8239913000143,1872.124718200008,5,1.296727099979762,5,1.296727099979762,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,32,32,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[3.4540342000254896],[None],5,1.9479199000052176,,,,,0,32,32,20,1872.1579383000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.1377385000233,1872.1579383000208,1872.1579383000208,1872.1579383000208,1872.1579383000208,1872.1579383000208,1872.1579383000208,1875.6265198000183,['l'],1,[3.4540342000254896],[None],1875.627787400008,1875.6415028000192,1875.6415028000192,1875.6415028000192,1877.5922008000198,5,1.9479199000052176,5,1.9479199000052176,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,33,33,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['l'],1,[2.562130400008755],[None],5,1.7141319000220392,,,,,0,33,33,10,1877.64210930001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.634929300024,1877.64210930001,1877.64210930001,1877.64210930001,1877.64210930001,1877.64210930001,1877.64210930001,1880.2102442000178,['l'],1,[2.562130400008755],[None],1880.2114915999991,1880.2246975000016,1880.2246975000016,1880.2246975000016,1881.9419354000129,5,1.7141319000220392,5,1.7141319000220392,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,34,34,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['r'],1,[2.817652800003998],[None],5,1.6818262999877334,,,,,0,34,34,2,1881.9942433999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.9829144999967,1881.9942433999968,1881.9942433999968,1881.9942433999968,1881.9942433999968,1881.9942433999968,1881.9942433999968,1884.825973900006,['r'],1,[2.817652800003998],[None],1884.8268450000032,1884.8414039000054,1884.8414039000054,1884.8414039000054,1886.5246519000211,5,1.6818262999877334,5,1.6818262999877334,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,35,35,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['r'],1,[4.217723499983549],[None],5,1.4808192000200506,,,,,0,35,35,5,1886.594207600021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.5701285999967,1886.594207600021,1886.594207600021,1886.594207600021,1886.594207600021,1886.594207600021,1886.594207600021,1890.8268706000235,['r'],1,[4.217723499983549],[None],1890.8280476000218,1890.841206400015,1890.841206400015,1890.841206400015,1892.3253041999997,5,1.4808192000200506,5,1.4808192000200506,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,36,36,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[4.704985999997007],[None],5,2.081264699983876,,,,,0,36,36,14,1892.3950224000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.3801869000017,1892.3950224000146,1892.3950224000146,1892.3950224000146,1892.3950224000146,1892.3950224000146,1892.3950224000146,1897.1098678999988,['l'],1,[4.704985999997007],[None],1897.1108019000094,1897.124186800007,1897.124186800007,1897.124186800007,1899.2089627000096,5,2.081264699983876,5,2.081264699983876,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,37,37,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['l'],1,[9.736097299988614],[None],4,1.830128200002946,,,,,0,37,37,17,1899.2440515000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.222913000005,1899.2440515000199,1899.2440515000199,1899.2440515000199,1899.2440515000199,1899.2440515000199,1899.2440515000199,1908.9937768000236,['l'],1,[9.736097299988614],[None],1908.9949949000147,1909.0227750000195,1909.0227750000195,1909.0227750000195,1910.8424757000175,4,1.830128200002946,4,1.830128200002946,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,38,38,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],0,[4.1363014000235125],[None],1,2.4662338999914937,,,,,0,38,38,1,1910.891563000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.88306740002,1910.891563000012,1910.891563000012,1910.891563000012,1910.891563000012,1910.891563000012,1910.891563000012,1915.04240570002,['l'],0,[4.1363014000235125],[None],1915.0429870000225,1915.057635300007,1915.057635300007,1915.057635300007,1917.525316400017,1,2.4662338999914937,1,2.4662338999914937,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,39,39,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[4.259123199997703],[None],5,1.5299655999988317,,,,,0,39,39,33,1917.5610298000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.5373393000045,1917.5610298000101,1917.5610298000101,1917.5610298000101,1917.5610298000101,1917.5610298000101,1917.5610298000101,1921.8278804000001,['r'],1,[4.259123199997703],[None],1921.8293719000067,1921.8560854000098,1921.8560854000098,1921.8560854000098,1923.3757744000177,5,1.5299655999988317,5,1.5299655999988317,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.3759037000127,1923.3914386000251,1923.3914386000251,1928.6594206000154,space,5.25258460000623,None,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
