path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,text_6.stopped,key_resp_4.stopped,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,14,14,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],0,[3.1123165000026347],[None],5,1.8315067999938037,,,,,0,14,14,3,1726.3375156999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.3154504999984,1726.3375156999973,1726.3375156999973,1726.3375156999973,1726.3375156999973,1726.3375156999973,1726.3375156999973,1729.4552966000047,['r'],0,[3.1123165000026347],[None],1729.4561283999938,1729.4696164000052,1729.4696164000052,1729.4696164000052,1731.3039140000037,5,1.8315067999938037,5,1.8315067999938037,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,15,15,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[2.7502562000008766],[None],4,1.2155080999946222,,,,,0,15,15,20,1731.3394383999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.3181508999987,1731.3394383999985,1731.3394383999985,1731.3394383999985,1731.3394383999985,1731.3394383999985,1731.3394383999985,1734.104818599997,['r'],1,[2.7502562000008766],[None],1734.1057572999998,1734.1200917999959,1734.1200917999959,1734.1200917999959,1735.337447400001,4,1.2155080999946222,4,1.2155080999946222,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,16,16,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['r'],1,[2.293980799993733],[None],5,1.0314703000040026,,,,,0,16,16,5,1735.403990699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.382631600005,1735.403990699997,1735.403990699997,1735.403990699997,1735.403990699997,1735.403990699997,1735.403990699997,1737.7049789000012,['r'],1,[2.293980799993733],[None],1737.7059146999964,1737.7201692999952,1737.7201692999952,1737.7201692999952,1738.754768800005,5,1.0314703000040026,5,1.0314703000040026,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,17,17,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['l'],1,[3.0102573999902233],[None],4,1.5126834999973653,,,,,0,17,17,13,1738.8237795000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.8014910999918,1738.8237795000023,1738.8237795000023,1738.8237795000023,1738.8237795000023,1738.8237795000023,1738.8237795000023,1741.8401516000013,['l'],1,[3.0102573999902233],[None],1741.8416157000029,1741.8687086999998,1741.8687086999998,1741.8687086999998,1743.3703725999949,4,1.5126834999973653,4,1.5126834999973653,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,18,18,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],1,[14.554729299998144],[None],4,1.9483402000041679,,,,,0,18,18,7,1743.4233785999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.4069616000052,1743.4233785999968,1743.4233785999968,1743.4233785999968,1743.4233785999968,1743.4233785999968,1743.4233785999968,1757.9885312999977,['l'],1,[14.554729299998144],[None],1757.9895173999976,1758.003438300002,1758.003438300002,1758.003438300002,1759.9540562000038,4,1.9483402000041679,4,1.9483402000041679,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,19,19,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[2.570517200001632],[None],5,2.1638536999962525,,,,,0,19,19,11,1760.0233568999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.9985873999976,1760.0233568999975,1760.0233568999975,1760.0233568999975,1760.0233568999975,1760.0233568999975,1760.0233568999975,1762.6061683000007,['r'],1,[2.570517200001632],[None],1762.6072832999926,1762.6196429999982,1762.6196429999982,1762.6196429999982,1764.787428399999,5,2.1638536999962525,5,2.1638536999962525,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,20,20,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['r'],1,[2.721046099992236],[None],5,1.0656888000085019,,,,,0,20,20,14,1764.8567355999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.835738099995,1764.8567355999985,1764.8567355999985,1764.8567355999985,1764.8567355999985,1764.8567355999985,1764.8567355999985,1767.5881284999923,['r'],1,[2.721046099992236],[None],1767.5891756999918,1767.6033246000006,1767.6033246000006,1767.6033246000006,1768.670981999996,5,1.0656888000085019,5,1.0656888000085019,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,21,21,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['r'],1,[1.9676318999991054],[None],5,1.0485031999996863,,,,,0,21,21,31,1768.7061568999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.6847475999966,1768.7061568999925,1768.7061568999925,1768.7061568999925,1768.7061568999925,1768.7061568999925,1768.7061568999925,1770.6884338999953,['r'],1,[1.9676318999991054],[None],1770.6892337000027,1770.7031204999948,1770.7031204999948,1770.7031204999948,1771.754925000001,5,1.0485031999996863,5,1.0485031999996863,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,22,22,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['l'],1,[5.462900999991689],[None],4,3.700741900000139,,,,,0,22,22,25,1771.7869043999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.7695037999947,1771.7869043999963,1771.7869043999963,1771.7869043999963,1771.7869043999963,1771.7869043999963,1771.7869043999963,1777.2551558999985,['l'],1,[5.462900999991689],[None],1777.2562460000045,1777.2700721,1777.2700721,1777.2700721,1780.9714860999957,4,3.700741900000139,4,3.700741900000139,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,23,23,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],1,[3.788836599997012],[None],1,1.015789600001881,,,,,0,23,23,12,1781.0208623999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.0054404999973,1781.0208623999933,1781.0208623999933,1781.0208623999933,1781.0208623999933,1781.0208623999933,1781.0208623999933,1784.821304600002,['l'],1,[3.788836599997012],[None],1784.8220925999922,1784.8367541000043,1784.8367541000043,1784.8367541000043,1785.8542048999952,1,1.015789600001881,1,1.015789600001881,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,24,24,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[2.2558788000023924],[None],2,0.8486632999993162,,,,,0,24,24,30,1785.8898269000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.8659310999938,1785.8898269000056,1785.8898269000056,1785.8898269000056,1785.8898269000056,1785.8898269000056,1785.8898269000056,1788.1547999000031,['r'],1,[2.2558788000023924],[None],1788.1557513000007,1788.1701118999918,1788.1701118999918,1788.1701118999918,1789.0207552999927,2,0.8486632999993162,2,0.8486632999993162,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,25,25,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['l'],1,[2.5006475999980466],[None],3,1.2317359000007855,,,,,0,25,25,28,1789.0532279000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.032933800001,1789.0532279000035,1789.0532279000035,1789.0532279000035,1789.0532279000035,1789.0532279000035,1789.0532279000035,1791.5721103999967,['l'],1,[2.5006475999980466],[None],1791.5726635000028,1791.5866205000057,1791.5866205000057,1791.5866205000057,1792.8209048999997,3,1.2317359000007855,3,1.2317359000007855,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,26,26,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['l'],0,[7.580382300002384],[None],3,1.0981732000072952,,,,,0,26,26,38,1792.8534618999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.8311496999959,1792.8534618999984,1792.8534618999984,1792.8534618999984,1792.8534618999984,1792.8534618999984,1792.8534618999984,1800.439678099996,['l'],0,[7.580382300002384],[None],1800.4408079999994,1800.4531935999985,1800.4531935999985,1800.4531935999985,1801.5541652999964,3,1.0981732000072952,3,1.0981732000072952,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,27,27,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['l'],1,[4.615014900002279],[None],4,1.3318602000072133,,,,,0,27,27,16,1801.5867515999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.579180300003,1801.5867515999998,1801.5867515999998,1801.5867515999998,1801.5867515999998,1801.5867515999998,1801.5867515999998,1806.205468500004,['l'],1,[4.615014900002279],[None],1806.2063077000057,1806.2198763999913,1806.2198763999913,1806.2198763999913,1807.553881300002,4,1.3318602000072133,4,1.3318602000072133,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,28,28,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[1.939949899999192],[None],5,1.3146373000054155,,,,,0,28,28,0,1807.6218468000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.600113499997,1807.6218468000006,1807.6218468000006,1807.6218468000006,1807.6218468000006,1807.6218468000006,1807.6218468000006,1809.5722326999967,['l'],1,[1.939949899999192],[None],1809.5728904999996,1809.5863911999913,1809.5863911999913,1809.5863911999913,1810.904892199993,5,1.3146373000054155,5,1.3146373000054155,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,29,29,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],0,[4.085889299996779],[None],4,1.1152025000046706,,,,,0,29,29,18,1810.9399754000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.9183746999915,1810.9399754000042,1810.9399754000042,1810.9399754000042,1810.9399754000042,1810.9399754000042,1810.9399754000042,1815.0389482000028,['r'],0,[4.085889299996779],[None],1815.0402388999937,1815.0535417999927,1815.0535417999927,1815.0535417999927,1816.1704879000026,4,1.1152025000046706,4,1.1152025000046706,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
,,,30,30,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['r'],1,[3.126402199995937],[None],4,1.2984068999940064,,,,,0,30,30,23,1816.2034277000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.1844054999965,1816.2034277000057,1816.2034277000057,1816.2034277000057,1816.2034277000057,1816.2034277000057,1816.2034277000057,1819.3384174999956,['r'],1,[3.126402199995937],[None],1819.3396174999943,1819.3535240000056,1819.3535240000056,1819.3535240000056,1820.6547653000016,4,1.2984068999940064,4,1.2984068999940064,,,,,,,,sub71_NB,001,2026-01-27_22h17.02.566,recognitionstage,,2025.1.1,60.11602392433647,2026-01-27 22h17.37.494486 +0530,
