path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,text_6.stopped,key_resp_4.stopped,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,31,31,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[4.18313149997266],[None],5,0.9815383999957703,,,,,0,31,31,14,1864.7754072000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.7551534000086,1864.7754072000098,1864.7754072000098,1864.7754072000098,1864.7754072000098,1864.7754072000098,1864.7754072000098,1868.9734907000093,['l'],1,[4.18313149997266],[None],1868.97471770001,1868.9888302999898,1868.9888302999898,1868.9888302999898,1869.9721796000085,5,0.9815383999957703,5,0.9815383999957703,,,,,,,,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
,,,32,32,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[3.070851099997526],[None],5,0.5143227999797091,,,,,0,32,32,20,1870.0076224000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.9858145999897,1870.0076224000077,1870.0076224000077,1870.0076224000077,1870.0076224000077,1870.0076224000077,1870.0076224000077,1873.0904738999961,['r'],1,[3.070851099997526],[None],1873.0916788000031,1873.1046197999967,1873.1046197999967,1873.1046197999967,1873.622968999989,5,0.5143227999797091,5,0.5143227999797091,,,,,,,,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
,,,33,33,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['l'],1,[2.846342300006654],[None],5,0.48067759998957627,,,,,0,33,33,30,1873.6401700999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.6322485999845,1873.6401700999995,1873.6401700999995,1873.6401700999995,1873.6401700999995,1873.6401700999995,1873.6401700999995,1876.491002900002,['l'],1,[2.846342300006654],[None],1876.4920675999892,1876.504704699997,1876.504704699997,1876.504704699997,1876.9891089999874,5,0.48067759998957627,5,0.48067759998957627,,,,,,,,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
,,,34,34,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['l'],1,[5.904951800010167],[None],5,0.48071119998348877,,,,,0,34,34,26,1877.0214807000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.999448699993,1877.0214807000011,1877.0214807000011,1877.0214807000011,1877.0214807000011,1877.0214807000011,1877.0214807000011,1882.9406120000058,['l'],1,[5.904951800010167],[None],1882.9416839999903,1882.9551850999997,1882.9551850999997,1882.9551850999997,1883.4391200999962,5,0.48071119998348877,5,0.48071119998348877,,,,,,,,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
,,,35,35,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['r'],0,[7.40591420000419],[None],5,0.44768630000180565,,,,,0,35,35,15,1883.4885685000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.4771058000042,1883.4885685000045,1883.4885685000045,1883.4885685000045,1883.4885685000045,1883.4885685000045,1883.4885685000045,1890.9070506999851,['r'],0,[7.40591420000419],[None],1890.9084053999977,1890.921264100005,1890.921264100005,1890.921264100005,1891.3723882999911,5,0.44768630000180565,5,0.44768630000180565,,,,,,,,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
,,,36,36,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],1,[3.18963719997555],[None],5,0.5656316000095103,,,,,0,36,36,8,1891.424862099986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.4077664999932,1891.424862099986,1891.424862099986,1891.424862099986,1891.424862099986,1891.424862099986,1891.424862099986,1894.6228027000034,['l'],1,[3.18963719997555],[None],1894.6236680999864,1894.6384205000068,1894.6384205000068,1894.6384205000068,1895.2056991999852,5,0.5656316000095103,5,0.5656316000095103,,,,,,,,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
,,,37,37,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['r'],1,[2.356973799993284],[None],5,0.49763960001291707,,,,,0,37,37,27,1895.2256699999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.2151328999898,1895.2256699999853,1895.2256699999853,1895.2256699999853,1895.2256699999853,1895.2256699999853,1895.2256699999853,1897.5902320999885,['r'],1,[2.356973799993284],[None],1897.591259399982,1897.6050137999991,1897.6050137999991,1897.6050137999991,1898.1055273000093,5,0.49763960001291707,5,0.49763960001291707,,,,,,,,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
,,,38,38,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['r'],1,[9.596518000005744],[None],5,0.5811958000122104,,,,,0,38,38,23,1898.1380649000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.1174549999996,1898.1380649000057,1898.1380649000057,1898.1380649000057,1898.1380649000057,1898.1380649000057,1898.1380649000057,1907.7404081999848,['r'],1,[9.596518000005744],[None],1907.7413276000007,1907.7549830999924,1907.7549830999924,1907.7549830999924,1908.338842600002,5,0.5811958000122104,5,0.5811958000122104,,,,,,,,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
,,,39,39,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[2.2177208999928553],[None],5,0.9462667999905534,,,,,0,39,39,10,1908.3888000999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.3806216999947,1908.3888000999868,1908.3888000999868,1908.3888000999868,1908.3888000999868,1908.3888000999868,1908.3888000999868,1910.6086639999994,['r'],1,[2.2177208999928553],[None],1910.609971400001,1910.6212687999941,1910.6212687999941,1910.6212687999941,1911.5724611000041,5,0.9462667999905534,5,0.9462667999905534,,,,,,,,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.572585899994,1911.5889745999884,1911.5889745999884,1931.5889857999864,1931.5889857999864,1931.5722337999905,None,sub159_NB,001,2026-02-03_17h52.27.058,recognitionstage,,2025.1.1,59.65341366990789,2026-02-03 17h53.22.922314 +0530,
