path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,text_6.stopped,key_resp_4.stopped,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,31,31,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[3.7485478000016883],[None],5,0.9466330999857746,,,,,0,31,31,23,1799.2328769000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.2134416000044,1799.2328769000014,1799.2328769000014,1799.2328769000014,1799.2328769000014,1799.2328769000014,1799.2328769000014,1802.9866235000081,['l'],1,[3.7485478000016883],[None],1802.9880384999851,1803.014599999995,1803.014599999995,1803.014599999995,1803.9507332000067,5,0.9466330999857746,5,0.9466330999857746,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,32,32,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['l'],1,[1.7906093999918085],[None],5,0.7475698000052944,,,,,0,32,32,27,1803.9829141999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.9619212000107,1803.9829141999944,1803.9829141999944,1803.9829141999944,1803.9829141999944,1803.9829141999944,1803.9829141999944,1805.785859800002,['l'],1,[1.7906093999918085],[None],1805.7872989999887,1805.8001711000106,1805.8001711000106,1805.8001711000106,1806.5506595000043,5,0.7475698000052944,5,0.7475698000052944,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,33,33,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['l'],1,[1.4544997999910265],[None],5,1.8308818000077736,,,,,0,33,33,31,1806.5828676999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.5623186999874,1806.5828676999954,1806.5828676999954,1806.5828676999954,1806.5828676999954,1806.5828676999954,1806.5828676999954,1808.0517808999866,['l'],1,[1.4544997999910265],[None],1808.05285919999,1808.0670352999878,1808.0670352999878,1808.0670352999878,1809.900964200002,5,1.8308818000077736,5,1.8308818000077736,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,34,34,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],1,[1.239200099982554],[None],5,0.7649720999761485,,,,,0,34,34,19,1809.9180499000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.908067899989,1809.9180499000067,1809.9180499000067,1809.9180499000067,1809.9180499000067,1809.9180499000067,1809.9180499000067,1811.1688924999908,['l'],1,[1.239200099982554],[None],1811.1697285999835,1811.1831152999948,1811.1831152999948,1811.1831152999948,1811.9501884999918,5,0.7649720999761485,5,0.7649720999761485,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,35,35,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['l'],1,[2.014790500019444],[None],5,0.4653658000170253,,,,,0,35,35,17,1811.9825772999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.9610119999852,1811.9825772999902,1811.9825772999902,1811.9825772999902,1811.9825772999902,1811.9825772999902,1811.9825772999902,1814.0017660000012,['l'],1,[2.014790500019444],[None],1814.0025543000083,1814.0162761000101,1814.0162761000101,1814.0162761000101,1814.4837206999946,5,0.4653658000170253,5,0.4653658000170253,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,36,36,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[1.6077627999766264],[None],5,1.0142586999863852,,,,,0,36,36,11,1814.533546199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.5268184999877,1814.533546199993,1814.533546199993,1814.533546199993,1814.533546199993,1814.533546199993,1814.533546199993,1816.151947700011,['r'],1,[1.6077627999766264],[None],1816.15275020001,1816.1661802000017,1816.1661802000017,1816.1661802000017,1817.184059399995,5,1.0142586999863852,5,1.0142586999863852,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,37,37,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],1,[3.1134331000212114],[None],5,0.5303873000084423,,,,,0,37,37,39,1817.2041945999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.1918476999854,1817.2041945999954,1817.2041945999954,1817.2041945999954,1817.2041945999954,1817.2041945999954,1817.2041945999954,1820.3190237999952,['l'],1,[3.1134331000212114],[None],1820.3203091000032,1820.3482054999913,1820.3482054999913,1820.3482054999913,1820.8678363999934,5,0.5303873000084423,5,0.5303873000084423,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,38,38,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[6.600752500002272],[None],5,0.46513499997672625,,,,,0,38,38,30,1820.8845715000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.8765215000021,1820.8845715000061,1820.8845715000061,1820.8845715000061,1820.8845715000061,1820.8845715000061,1820.8845715000061,1827.5018538000004,['r'],1,[6.600752500002272],[None],1827.5026835000026,1827.5163718000113,1827.5163718000113,1827.5163718000113,1827.9839371999842,5,0.46513499997672625,5,0.46513499997672625,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,39,39,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['r'],1,[6.5644437999872025],[None],3,1.1488980000140145,,,,,0,39,39,4,1828.0330983999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.0137991000083,1828.0330983999884,1828.0330983999884,1828.0330983999884,1828.0330983999884,1828.0330983999884,1828.0330983999884,1834.6013463999843,['r'],1,[6.5644437999872025],[None],1834.6022350999992,1834.616662299988,1834.616662299988,1834.616662299988,1835.7672701999836,3,1.1488980000140145,3,1.1488980000140145,,,,,,,,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.767386099993,1835.7839201999886,1835.7839201999886,1855.7848200000008,1855.7848200000008,1855.767466499994,None,sub90_AB,001,2026-01-29_19h34.57.480,recognitionstage,,2025.1.1,60.18085550390659,2026-01-29 19h35.55.831824 +0530,
