participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct,age,gender,handedness,vision
sub130_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,2.536006800000905,5.0,1.0640189999976428,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,1.0,3.7170841000042856,3.0,1.7315883999981452,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,5.578981400001794,2.0,1.747464300002321,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,5.3827660999959335,2.0,1.2637201999896206,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,2.88381759999902,5.0,1.815503899997566,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,l,1.0,3.3530843000044115,5.0,1.015276799997082,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,0.0,6.874257500006934,2.0,2.030152799998177,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,3.1916360999894096,2.0,2.497556000002078,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,1.0,4.638124999997672,3.0,1.59643020000658,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,5.061663599990425,3.0,1.998104800004512,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,1.0,2.724787799990736,3.0,1.2987804000003962,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,1.0,2.5944363000016892,3.0,1.2488789999915753,,,,24.0,Male,Right handed,Normal
sub130_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,0.0,6.211635300001944,3.0,1.2820231999940006,,,,24.0,Male,Right handed,Normal
sub131_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,5.5013726000033785,4.0,1.7654062999936286,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,1.0,5.617805400004727,4.0,1.11426859999483,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,7.958097099995939,4.0,1.5995387000002663,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,1.0,6.338740100007271,4.0,2.014139499995508,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,4.552196300006472,4.0,0.6824025000096299,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,10.260430900001666,3.0,1.1297840000042925,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,1.0,4.530354999995325,4.0,1.0333093000081135,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,1.0,8.242198899999494,3.0,2.065427900000941,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,l,1.0,8.465805400002864,3.0,1.3969974000065122,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,1.0,7.280929600005038,3.0,3.6974379000021145,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,5.78275849999045,4.0,3.565614300008747,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,3.6971074000030058,4.0,1.1815455999894766,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,r,1.0,6.493002500006696,4.0,1.0323717999999644,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,l,1.0,4.91490539998631,4.0,0.599538800001028,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,6.473712299994077,3.0,1.0648944999993546,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,1.0,4.527017500004149,4.0,1.3491140999976778,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,7.043164299990167,4.0,1.6812170000048354,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,r,1.0,4.783502299993415,3.0,1.7157198999921093,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,r,1.0,5.712861299994984,4.0,0.9625951000052736,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,r,1.0,4.3372331999999005,3.0,1.4961739999998829,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,2.9345687000022735,4.0,2.1485472999920603,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,4.4618148999870755,4.0,0.8148058999940986,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,3.7443264000030463,4.0,0.5474868000019342,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,4.084600700007286,4.0,0.8649178000050597,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,r,1.0,3.223257499994361,5.0,1.1646144999976968,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,r,0.0,8.557230300008086,4.0,1.3494386000093073,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,8.39890519999608,4.0,0.4978924999886658,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,4.606689199994435,3.0,1.4643287000071723,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,0.0,7.3628415999992285,4.0,4.630252000002656,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,r,1.0,14.891961500004982,3.0,7.431414100006805,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,4.874319300011848,4.0,1.0322599000064656,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,3.7267524000053527,4.0,0.931010000000242,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,4.153779000000213,4.0,2.348203600005945,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,1.0,7.329054500005441,3.0,1.031051900004968,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,0.0,11.40771020000102,2.0,1.6144354999996722,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,1.0,4.8516186000051675,4.0,1.0817786999978125,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,3.1426787999953376,4.0,0.8142315000004601,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,l,0.0,13.616083400003845,3.0,2.165196999994805,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,r,1.0,5.024997699991218,4.0,1.4494967999926305,,,,21.0,Male,Right handed,Normal
sub131_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,3.277525199999218,4.0,1.8811626999959117,,,,21.0,Male,Right handed,Normal
sub134_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,r,1.0,5.390469799996936,5.0,1.5806539000041084,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,1.0,5.130934000000707,5.0,0.5308018999930937,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,6.911082899998291,5.0,2.4638299999933224,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,1.0,6.305927399997017,3.0,1.229942799996934,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,r,1.0,7.472390399998403,2.0,1.9643425999965984,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,4.10280330000387,5.0,0.4976699999970151,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,1.0,4.393580699994345,5.0,1.1142713999870466,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,0.0,4.127503499999875,5.0,0.597894799997448,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,0.0,5.998808999996982,5.0,0.4982421000022441,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,1.0,2.8822561999986647,5.0,0.6135159999976167,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,2.7921308999939356,5.0,0.6164924000040628,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,l,1.0,3.9626787999877706,5.0,0.679589000006672,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,1.0,4.013237100007245,5.0,1.6148335999896517,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,l,1.0,3.866575699998066,5.0,0.9638164000061806,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,0.0,8.531635799998185,4.0,1.7983204000047408,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,l,0.0,6.751159899999038,4.0,2.149042200006079,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,5.770469099996262,5.0,0.4488156999868806,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,1.0,3.143135200007237,5.0,0.6818110000021989,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,0.0,6.067050600002403,3.0,2.60037509999529,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,r,1.0,4.318297600009828,5.0,1.3822648000059417,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,l,1.0,5.818388500003493,5.0,0.7302896000037435,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,l,1.0,4.687287100008689,5.0,0.6154897000087658,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,3.4929246000101557,4.0,1.3138049999979555,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,11.96241989999544,4.0,1.8795386999991024,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,4.545750799996313,5.0,0.4310402999981306,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,6.582060000000638,5.0,1.2971672999992734,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,4.9185067000071285,4.0,2.2306056000088574,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,4.614173299996764,5.0,0.9147221000021092,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,1.0,5.76933559999452,4.0,5.814632199995685,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,7.599143300001742,5.0,0.9625667999935104,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,r,1.0,4.463564299992868,5.0,0.5144729000021471,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,r,1.0,4.073271700006444,5.0,1.631493099994259,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,3.042944599990733,5.0,1.5810441999929026,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,1.0,5.036186299999827,5.0,1.414420100001735,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,4.165927599999122,5.0,0.6144965000130469,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,0.0,6.574164700010442,2.0,2.614333599995007,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,3.447189200000139,5.0,0.5474122999876272,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,1.0,12.06285490001028,2.0,1.715582699995139,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,r,0.0,7.058639900002163,5.0,0.6149155000020983,,,,20.0,Male,Right handed,Corrected to normal
sub134_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,r,0.0,10.41800439999497,3.0,1.4655905999970855,,,,20.0,Male,Right handed,Corrected to normal
sub135_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,5.654494300004444,5.0,0.9486229000031016,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,0.0,3.2422039000084624,4.0,0.9801905000058468,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,3.514858800001093,5.0,1.1657470000063768,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,1.0,7.449375299998792,2.0,1.1477346000028774,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,r,1.0,8.260179100005189,2.0,1.0142885999957798,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,2.9579321000055643,5.0,1.782215700004599,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,l,1.0,2.665375300013693,5.0,0.9835722999996506,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,0.0,3.486773099997663,3.0,1.59791640000185,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,1.0,8.901714599996922,5.0,1.0642759000038495,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,r,1.0,3.7033620000001974,2.0,1.2141212999995332,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,2.455402599996887,5.0,0.7815666999958921,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,2.759130599995842,5.0,4.380470699994476,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,0.0,7.427269099993282,2.0,1.565841100004036,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,2.6404473000002326,5.0,1.231862300002831,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,l,1.0,4.785461999999825,3.0,0.7640830999880563,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,0.0,7.691205600000103,3.0,1.5656767999898875,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,3.8499529999971855,5.0,1.2980147999915062,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,0.0,11.14221570000518,2.0,2.630692899998394,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,1.0,3.2478262999939034,4.0,1.0318706999969436,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,2.8455244999931892,5.0,2.2824591000098735,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,l,1.0,4.419431499991333,3.0,0.9320216000051004,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,3.5166170000011334,5.0,0.8472672000061721,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,3.371545200003311,5.0,0.7818623000057414,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,r,1.0,2.2516211999900406,5.0,0.8635726000065915,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,r,1.0,4.691782699999749,5.0,0.9983095999923536,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,7.972548400008236,3.0,0.8651639000017894,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,r,1.0,3.757847399989259,3.0,1.0976132999930996,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,3.430558199994266,5.0,1.363596499999403,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,4.043640999996569,4.0,1.1133013000071514,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,5.164997400002903,4.0,1.1654017999971984,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,r,1.0,4.094842899998184,3.0,2.414346999998088,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,r,1.0,2.8139952999918023,5.0,0.9470467000064672,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,l,1.0,4.159581900006742,5.0,0.8820933999959379,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,l,1.0,7.987072100004298,1.0,2.065586299999268,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,3.424625400002697,5.0,1.0815707000001566,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,1.0,6.980443799999193,2.0,1.3297504000074696,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,2.64125879999483,5.0,1.415364699991187,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,0.0,9.596424600007596,1.0,1.1307722000055946,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,0.0,5.285291299995151,3.0,1.7325553999980912,,,,23.0,Male,Right handed,Corrected to normal
sub135_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,6.308930500003044,5.0,0.7151254999917,,,,23.0,Male,Right handed,Corrected to normal
sub138_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,r,1.0,4.953931600000942,5.0,1.098698100002366,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,0.0,4.799864400003571,4.0,3.0824853999947663,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,4.7902446999942185,4.0,1.397396700005629,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,0.0,4.736525799991796,4.0,1.065148700014106,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,0.0,4.040684100007638,3.0,1.3796968999959065,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,5.540260699999635,4.0,1.0315370000025723,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,0.0,5.499529299995629,5.0,1.0984651999897324,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,1.0,2.6090223000064725,4.0,0.7641723999986425,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,0.0,5.260176600000705,5.0,1.5478911999962293,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,0.0,2.565353000012692,3.0,1.115372300002491,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,2.8918482000008225,5.0,1.332320500005153,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,0.0,4.976090299998759,5.0,1.2482290000043577,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,0.0,3.47831779999251,4.0,1.4475971999927424,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,3.379581200002576,5.0,1.0478930999961449,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,4.556707800002187,5.0,1.2984375000087311,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,1.0,3.353046699994593,5.0,1.030703300013556,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,4.187167500000214,5.0,1.6483915999997407,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,0.0,3.8140265999973058,5.0,1.1803090000030352,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,0.0,3.657188000011956,5.0,0.8659060000063619,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,r,1.0,3.057931200004532,5.0,2.016151899995748,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,1.9455133000010392,5.0,1.5801505999988876,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,4.68746519999695,5.0,1.1821709999931045,,,,26.0,Male,Right handed,Normal
sub138_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,6.433979800000088,5.0,1.1489340999978594,,,,26.0,Male,Right handed,Normal
